Objectid;Punktname;Rubrik;Kante;Nummer_nach;Id_opendata;V_coord;H_coord
923;Untermattweg;Haltestelle;;"<ul style=""padding-left: 15px;""><li>101 Bern Bahnhof</li><li>27 Weyermannshaus Bad</li></ul>";8582210;1199807.026;2597010.309
924;Unterzollikofen;Haltestelle;;"<ul style=""padding-left: 15px;""><li>34 Unterzollikofen RBS</li><li>34 Zollikofen, Hirzenfeld</li><li>S9 Bern Bahnhof</li><li>S9 Unterzollikofen</li></ul>";8508055;1204519.1;2601402.094
925;Unterzollikofen Bahnhof;Haltestelle;;"<ul style=""padding-left: 15px;""><li>36 Münchenbuchsee, Hüslimoos</li></ul>";8576981;1204567.94;2601397.539
926;Unterzollikofen Bahnhof;Haltestelle;;"<ul style=""padding-left: 15px;""><li>36 Breitenrain</li></ul>";8576981;1204549.659;2601382.697
927;UPD Waldau;Haltestelle;;"<ul style=""padding-left: 15px;""><li>44 Gümligen, Bahnhof (Tram)</li><li>44 Sonnenfeld</li></ul>";8576999;1201430.718;2603219.296
928;UPD Waldau;Haltestelle;;"<ul style=""padding-left: 15px;""><li>44 Bolligen Bahnhof</li></ul>";8576999;1201387.534;2603144.194
929;UPD Waldau;Haltestelle;;"<ul style=""padding-left: 15px;""><li>28 Wankdorf Bahnhof</li></ul>";8576999;1201452.639;2603150.289
930;UPD Waldau;Haltestelle;;"<ul style=""padding-left: 15px;""><li>28 Weissenbühl Bahnhof</li></ul>";8576999;1201438.6;2603154.171
933;Viktoriaplatz;Haltestelle;A;"<ul style=""padding-left: 15px;""><li>9 Wabern</li></ul>";8590021;1200482.261;2600975.418
934;Viktoriaplatz;Haltestelle;B;"<ul style=""padding-left: 15px;""><li>9 Wankdorf Bahnhof</li></ul>";8590021;1200479.024;2600989.985
935;Viktoriaplatz;Haltestelle;D;"<ul style=""padding-left: 15px;""><li>10 Ostermundigen Rüti</li></ul>";8590021;1200386.93;2600946.585
936;Viktoriaplatz;Haltestelle;C;"<ul style=""padding-left: 15px;""><li>10 Köniz Schliern</li></ul>";8590021;1200394.507;2600973.883
937;Vilette;Haltestelle;;"<ul style=""padding-left: 15px;""><li>40 Kappelisacker</li></ul>";8577018;1198112.01;2603338.091
938;Vilette;Haltestelle;;"<ul style=""padding-left: 15px;""><li>40 Allmendingen Käserei</li><li>40 Sonnenfeld</li></ul>";8577018;1198097.01;2603328.091
939;Wabern;Haltestelle;;"<ul style=""padding-left: 15px;""><li>22 Brünnen Westside Bahnhof</li></ul>";8507078;1197501.631;2601013.433
940;Wabern;Haltestelle;;"<ul style=""padding-left: 15px;""><li>22 Wabern Lindenweg</li></ul>";8507078;1197435.739;2601067.053
941;Wabern;Haltestelle;;"<ul style=""padding-left: 15px;""><li>9 Wabern</li><li>9 Wankdorf Bahnhof</li></ul>";8507078;1197411.305;2601087.527
805;Schönburg;Haltestelle;;"<ul style=""padding-left: 15px;""><li>10 Köniz Schliern</li></ul>";8587484;1200288.729;2601487.841
943;Wahlendorf;Haltestelle;;"<ul style=""padding-left: 15px;""><li>104 Bern Bahnhof</li><li>104 Wahlendorf</li></ul>";8507985;1205903.669;2592291.278
944;Waldeck;Haltestelle;;"<ul style=""padding-left: 15px;""><li>10 Ostermundigen Rüti</li></ul>";8577002;1200357.271;2602963.368
945;Waldeck;Haltestelle;;"<ul style=""padding-left: 15px;""><li>44 Gümligen, Bahnhof (Tram)</li><li>44 Sonnenfeld</li></ul>";8577002;1200378.588;2602912.708
946;Waldeck;Haltestelle;;"<ul style=""padding-left: 15px;""><li>10 Köniz Schliern</li><li>44 Bolligen Bahnhof</li></ul>";8577002;1200371.439;2602929.285
947;Waldegg;Haltestelle;;"<ul style=""padding-left: 15px;""><li>36 Breitenrain</li></ul>";8576978;1206474.388;2601682.954
948;Waldegg;Haltestelle;;"<ul style=""padding-left: 15px;""><li>36 Münchenbuchsee, Hüslimoos</li></ul>";8576978;1206533.127;2601682.161
949;Waldheimstrasse;Haltestelle;;"<ul style=""padding-left: 15px;""><li>28 Weissenbühl Bahnhof</li></ul>";8590071;1199975.467;2603537.248
950;Waldheimstrasse;Haltestelle;;"<ul style=""padding-left: 15px;""><li>28 Wankdorf Bahnhof</li></ul>";8590071;1199967.71;2603547.526
951;Waldried;Haltestelle;;"<ul style=""padding-left: 15px;""><li>40 Allmendingen Käserei</li><li>40 Sonnenfeld</li></ul>";8577021;1197331.999;2604346.083
952;Waldried;Haltestelle;;"<ul style=""padding-left: 15px;""><li>40 Kappelisacker</li></ul>";8577021;1197342.999;2604350.083
953;Wander;Haltestelle;;"<ul style=""padding-left: 15px;""><li>9 Wabern</li></ul>";8589993;1198409.449;2599834.845
954;Wander;Haltestelle;;"<ul style=""padding-left: 15px;""><li>19 Elfenau</li></ul>";8589993;1198408.926;2599816.415
955;Wander;Haltestelle;;"<ul style=""padding-left: 15px;""><li>19 Blinzern</li></ul>";8589993;1198411.379;2599806.051
956;Wander;Haltestelle;;"<ul style=""padding-left: 15px;""><li>9 Wankdorf Bahnhof</li></ul>";8589993;1198405.091;2599843.791
957;Wankdorf Bahnhof;Haltestelle;C;"<ul style=""padding-left: 15px;""><li>20 Länggasse</li><li>20 Wankdorf Bahnhof</li></ul>";8590129;1201725.37;2601961.684
958;Wankdorf Bahnhof;Haltestelle;A;"<ul style=""padding-left: 15px;""><li>9 Wabern</li><li>9 Wankdorf Bahnhof</li></ul>";8590129;1201731.88;2601975.337
959;Wankdorf Bahnhof;Haltestelle;D;"<ul style=""padding-left: 15px;""><li>28 Wankdorf Bahnhof</li><li>28 Weissenbühl Bahnhof</li></ul>";8590129;1201718.377;2601965.426
960;Wankdorf Bahnhof Nord;Haltestelle;E;"<ul style=""padding-left: 15px;""><li>36 Münchenbuchsee, Hüslimoos</li></ul>";8595543;1201850.712;2601947.261
961;Wankdorf Bahnhof Nord;Haltestelle;F;"<ul style=""padding-left: 15px;""><li>36 Breitenrain</li></ul>";8595543;1201856.286;2601941.468
962;Wankdorf Center;Haltestelle;;"<ul style=""padding-left: 15px;""><li>40 Allmendingen Käserei</li><li>40 Sonnenfeld</li><li>9 Wabern</li></ul>";8588699;1201219.856;2602071.548
963;Wankdorf Center;Haltestelle;;"<ul style=""padding-left: 15px;""><li>40 Kappelisacker</li><li>9 Wankdorf Bahnhof</li></ul>";8588699;1201214.42;2602084.087
964;Wankdorf City;Haltestelle;;"<ul style=""padding-left: 15px;""><li>36 Münchenbuchsee, Hüslimoos</li></ul>";8576987;1201758.62;2601575.48
965;Wankdorf City;Haltestelle;;"<ul style=""padding-left: 15px;""><li>36 Breitenrain</li></ul>";8576987;1201758.027;2601632.102
966;Wankdorfbrücke;Haltestelle;;"<ul style=""padding-left: 15px;""><li>28 Wankdorf Bahnhof</li><li>40 Allmendingen Käserei</li><li>40 Sonnenfeld</li><li>41 Breitenrain</li></ul>";8595136;1201680.046;2602300.406
967;Wankdorfbrücke;Haltestelle;;"<ul style=""padding-left: 15px;""><li>28 Weissenbühl Bahnhof</li><li>40 Kappelisacker</li><li>41 Zollikofen</li></ul>";8595136;1201666.877;2602329.935
968;Wankdorfplatz;Haltestelle;;"<ul style=""padding-left: 15px;""><li>40 Allmendingen Käserei</li><li>40 Sonnenfeld</li><li>9 Wabern</li></ul>";8576996;1201461.956;2602183.635
969;Wankdorfplatz;Haltestelle;;"<ul style=""padding-left: 15px;""><li>40 Kappelisacker</li><li>9 Wankdorf Bahnhof</li></ul>";8576996;1201467.038;2602230.986
970;Wegmühlegässli;Haltestelle;;"<ul style=""padding-left: 15px;""><li>10 Köniz Schliern</li><li>44 Bolligen Bahnhof</li></ul>";8577005;1200750.302;2604188.624
971;Wegmühlegässli;Haltestelle;;"<ul style=""padding-left: 15px;""><li>10 Ostermundigen Rüti</li><li>44 Gümligen, Bahnhof (Tram)</li><li>44 Sonnenfeld</li></ul>";8577005;1200770.363;2604151.423
972;Weidli;Haltestelle;;"<ul style=""padding-left: 15px;""><li>16 Gurten-Gartenstadt</li><li>19 Elfenau</li></ul>";8589998;1196823.721;2599167.361
973;Weidli;Haltestelle;;"<ul style=""padding-left: 15px;""><li>16 Köniz Zentrum</li><li>19 Blinzern</li></ul>";8589998;1196801.288;2599117.978
974;Weidmatt;Haltestelle;;"<ul style=""padding-left: 15px;""><li>31 Niederwangen Erle</li></ul>";8582553;1198291.846;2596576.695
975;Weidmatt;Haltestelle;;"<ul style=""padding-left: 15px;""><li>31 Brunnadernstrasse</li></ul>";8582553;1198271.138;2596571.735
976;Weissenbühl;Haltestelle;;"<ul style=""padding-left: 15px;""><li>3 Bern Bahnhof</li><li>3 Weissenbühl</li></ul>";8507079;1198263.658;2599593.312
977;Weissenbühl Bahnhof;Haltestelle;;"<ul style=""padding-left: 15px;""><li>28 Wankdorf Bahnhof</li><li>28 Weissenbühl Bahnhof</li></ul>";8595142;1198309.741;2599357.633
978;Weissenstein Abzweigung;Haltestelle;;"<ul style=""padding-left: 15px;""><li>104 Bern Bahnhof</li></ul>";8580004;1205368.94;2596122.883
979;Weissenstein Abzweigung;Haltestelle;;"<ul style=""padding-left: 15px;""><li>104 Wahlendorf</li></ul>";8580004;1205432.064;2596112.295
980;Weissensteinstrasse;Haltestelle;;"<ul style=""padding-left: 15px;""><li>10 Ostermundigen Rüti</li><li>31 Brunnadernstrasse</li></ul>";8590053;1198638.787;2599217.555
981;Weissensteinstrasse;Haltestelle;;"<ul style=""padding-left: 15px;""><li>10 Köniz Schliern</li><li>31 Niederwangen Erle</li></ul>";8590053;1198695.548;2599235.883
982;Weltistrasse;Haltestelle;;"<ul style=""padding-left: 15px;""><li>28 Wankdorf Bahnhof</li></ul>";8590091;1199446.597;2602971.122
983;Weltistrasse;Haltestelle;;"<ul style=""padding-left: 15px;""><li>28 Weissenbühl Bahnhof</li></ul>";8590091;1199454.777;2602970.238
984;Weltpostverein;Haltestelle;;"<ul style=""padding-left: 15px;""><li>40 Allmendingen Käserei</li><li>40 Sonnenfeld</li><li>8 Saali</li></ul>";8588174;1198667.697;2602486.738
985;Weltpostverein;Haltestelle;;"<ul style=""padding-left: 15px;""><li>40 Kappelisacker</li><li>8 Brünnen Westside Bahnhof</li></ul>";8588174;1198650.783;2602543.024
986;Weyergut;Haltestelle;;"<ul style=""padding-left: 15px;""><li>29 Wabern Lindenweg</li></ul>";8590110;1197561.858;2601428.705
987;Weyergut;Haltestelle;;"<ul style=""padding-left: 15px;""><li>29 Niederwangen Bahnhof</li></ul>";8590110;1197568.938;2601438.11
988;Weyermannshaus;Haltestelle;;"<ul style=""padding-left: 15px;""><li>101 Bern Bahnhof</li><li>107 Bern Bahnhof</li></ul>";8571343;1199820.081;2597787.064
989;Weyermannshaus;Haltestelle;;"<ul style=""padding-left: 15px;""><li>101 Schlossmatt</li><li>107 Uettligen Dorf</li></ul>";8571343;1199834.087;2597784.062
990;Weyermannshaus Bad;Haltestelle;;"<ul style=""padding-left: 15px;""><li>27 Niederwangen Bahnhof</li><li>27 Weyermannshaus Bad</li></ul>";8595137;1199769.94;2597325.116
991;Weyerstrasse;Haltestelle;;"<ul style=""padding-left: 15px;""><li>29 Wabern Lindenweg</li></ul>";8590103;1197353.689;2601261.614
992;Wichtrach Bahnhof;Haltestelle;;"<ul style=""padding-left: 15px;""><li>165 Kirchdorf  Post</li><li>165 Münsingen, Bahnhof</li><li>166 Kaufdorf Bahnhof</li><li>166 Wichtrach Dorfplatz</li></ul>";8571625;1187819.753;2609945.397
993;Wichtrach Bernstrasse;Haltestelle;;"<ul style=""padding-left: 15px;""><li>165 Münsingen, Bahnhof</li><li>166 Wichtrach Dorfplatz</li><li>167 Münsingen, Bahnhof</li></ul>";8581745;1188209.178;2610522.141
994;Wichtrach Dorfplatz;Haltestelle;;"<ul style=""padding-left: 15px;""><li>165 Kirchdorf  Post</li><li>166 Kaufdorf Bahnhof</li><li>167 Oberdiessbach Bahnhof</li></ul>";8571623;1188804.007;2610439.207
995;Wichtrach Dorfplatz;Haltestelle;;"<ul style=""padding-left: 15px;""><li>165 Münsingen, Bahnhof</li><li>167 Münsingen, Bahnhof</li></ul>";8571623;1188809.354;2610449.767
996;Wichtrach Käserei;Haltestelle;;"<ul style=""padding-left: 15px;""><li>165 Kirchdorf  Post</li><li>166 Kaufdorf Bahnhof</li></ul>";8571624;1187932.422;2610475.179
997;Wichtrach Käserei;Haltestelle;;"<ul style=""padding-left: 15px;""><li>167 Oberdiessbach Bahnhof</li></ul>";8571624;1187988.125;2610517.256
998;Wichtrach Murachere;Haltestelle;;"<ul style=""padding-left: 15px;""><li>167 Münsingen, Bahnhof</li></ul>";8583316;1186478.337;2610792.074
999;Wichtrach Murachere;Haltestelle;;"<ul style=""padding-left: 15px;""><li>167 Oberdiessbach Bahnhof</li></ul>";8583316;1186481.489;2610777.107
1000;Wichtrach Thalgutstrasse;Haltestelle;;"<ul style=""padding-left: 15px;""><li>165 Kirchdorf  Post</li><li>166 Kaufdorf Bahnhof</li></ul>";8571626;1187412.705;2609683.756
1001;Wichtrach Thalgutstrasse;Haltestelle;;"<ul style=""padding-left: 15px;""><li>165 Münsingen, Bahnhof</li><li>166 Wichtrach Dorfplatz</li></ul>";8571626;1187413.365;2609695.241
1002;Willadingweg;Haltestelle;;"<ul style=""padding-left: 15px;""><li>19 Blinzern</li></ul>";8589005;1198402.363;2601991.266
1003;Willadingweg;Haltestelle;;"<ul style=""padding-left: 15px;""><li>19 Elfenau</li></ul>";8589005;1198388.26;2601992.656
1004;Winkelriedstrasse;Haltestelle;;"<ul style=""padding-left: 15px;""><li>36 Münchenbuchsee, Hüslimoos</li></ul>";8576989;1201281.445;2601231.449
1005;Winkelriedstrasse;Haltestelle;;"<ul style=""padding-left: 15px;""><li>36 Breitenrain</li></ul>";8576989;1201422.656;2601226.494
1006;Wittigkofen;Haltestelle;;"<ul style=""padding-left: 15px;""><li>8 Brünnen Westside Bahnhof</li></ul>";8589006;1198557.169;2603267.551
1007;Wittigkofen;Haltestelle;;"<ul style=""padding-left: 15px;""><li>8 Saali</li></ul>";8589006;1198541.38;2603289.082
1008;Wohlen b. B. Gemeindehaus;Haltestelle;;"<ul style=""padding-left: 15px;""><li>100 Aarberg, Post/Bahnhof</li><li>107 Uettligen Dorf</li></ul>";8507779;1202235.102;2593797.117
1009;Wohlen b. B. Gemeindehaus;Haltestelle;;"<ul style=""padding-left: 15px;""><li>100 Bern Bahnhof</li><li>107 Bern Bahnhof</li></ul>";8507779;1202225.103;2593744.117
1010;Wohlen b. Bern Schaufelacker;Haltestelle;;"<ul style=""padding-left: 15px;""><li>107 Bern Bahnhof</li></ul>";8580046;1202845.091;2594211.123
1011;Wohlen b. Bern Schaufelacker;Haltestelle;;"<ul style=""padding-left: 15px;""><li>107 Uettligen Dorf</li></ul>";8580046;1202867.09;2594268.124
1012;Wölflistrasse;Haltestelle;;"<ul style=""padding-left: 15px;""><li>28 Weissenbühl Bahnhof</li></ul>";8595138;1201675.5;2602767.158
1013;Wölflistrasse;Haltestelle;;"<ul style=""padding-left: 15px;""><li>28 Wankdorf Bahnhof</li></ul>";8595138;1201682.445;2602767.157
1014;Worb Bahnhofstrasse;Haltestelle;;"<ul style=""padding-left: 15px;""><li>168 Münsingen, Bahnhof</li></ul>";8581904;1197323.564;2609565.631
1015;Worb Bahnhofstrasse;Haltestelle;;"<ul style=""padding-left: 15px;""><li>168 Worb Dorf</li></ul>";8581904;1197323.564;2609573.349
1017;Worb SBB;Haltestelle;;"<ul style=""padding-left: 15px;""><li>168 Worb Dorf</li></ul>";8508200;1196042.725;2609616.635
1018;Worb SBB;Haltestelle;;"<ul style=""padding-left: 15px;""><li>168 Münsingen, Bahnhof</li></ul>";8508200;1196033.546;2609616.009
1021;Worblaufen, Bahnhof;Haltestelle;B;"<ul style=""padding-left: 15px;""><li>33 Bremgarten Seftau</li><li>36 Münchenbuchsee, Hüslimoos</li></ul>";8576983;1203083.768;2601515.175
1022;Worblaufen, Bahnhof;Haltestelle;A;"<ul style=""padding-left: 15px;""><li>33 Ittigen Talgut-Zentrum</li><li>36 Breitenrain</li></ul>";8576983;1203062.284;2601538.565
1023;Wyler;Haltestelle;;"<ul style=""padding-left: 15px;""><li>20 Wankdorf Bahnhof</li><li>41 Zollikofen</li></ul>";8589007;1201568.055;2601929.086
1024;Wyler;Haltestelle;;"<ul style=""padding-left: 15px;""><li>20 Länggasse</li><li>41 Breitenrain</li></ul>";8589007;1201603.851;2601884.936
1025;Wylerbad;Haltestelle;;"<ul style=""padding-left: 15px;""><li>26 Breitenrain</li></ul>";8590078;1201530.851;2600935.077
1026;Wylerbad;Haltestelle;;"<ul style=""padding-left: 15px;""><li>26 Breitenrain</li></ul>";8590078;1201530.682;2600943.168
1027;Wyleregg;Haltestelle;;"<ul style=""padding-left: 15px;""><li>20 Wankdorf Bahnhof</li></ul>";8589008;1201094.182;2600786.142
1028;Wyleregg;Haltestelle;;"<ul style=""padding-left: 15px;""><li>20 Länggasse</li></ul>";8589008;1201061.004;2600714.278
1029;Wylergut;Haltestelle;;"<ul style=""padding-left: 15px;""><li>26 Breitenrain</li></ul>";8590031;1202001.466;2600905.115
1030;Wylerhuus;Haltestelle;;"<ul style=""padding-left: 15px;""><li>26 Breitenrain</li></ul>";8590085;1201357.132;2600993.373
1031;Zent;Haltestelle;;"<ul style=""padding-left: 15px;""><li>44 Gümligen, Bahnhof (Tram)</li><li>44 Sonnenfeld</li></ul>";8577001;1200718.042;2602800.062
1032;Zent;Haltestelle;;"<ul style=""padding-left: 15px;""><li>44 Bolligen Bahnhof</li></ul>";8577001;1200730.043;2602821.064
1033;Zentrum Paul Klee;Haltestelle;;"<ul style=""padding-left: 15px;""><li>12 Holligen</li><li>12 Zentrum Paul Klee</li></ul>";8590127;1199966.085;2602608.637
1034;Zieglerspital;Haltestelle;;"<ul style=""padding-left: 15px;""><li>19 Elfenau</li></ul>";8589994;1197943.753;2599616.024
1035;Zieglerspital;Haltestelle;;"<ul style=""padding-left: 15px;""><li>19 Blinzern</li></ul>";8589994;1197915.692;2599592.644
1036;Zollgasse;Haltestelle;;"<ul style=""padding-left: 15px;""><li>10 Ostermundigen Rüti</li><li>44 Gümligen, Bahnhof (Tram)</li><li>44 Sonnenfeld</li></ul>";8577004;1200771.151;2603778.436
1037;Zollgasse;Haltestelle;;"<ul style=""padding-left: 15px;""><li>10 Köniz Schliern</li><li>28 Wankdorf Bahnhof</li><li>28 Weissenbühl Bahnhof</li><li>44 Bolligen Bahnhof</li></ul>";8577004;1200777.215;2603746.286
1039;Zollikofen, alte Post;Haltestelle;;"<ul style=""padding-left: 15px;""><li>36 Breitenrain</li></ul>";8576980;1204948.113;2601480.963
1040;Zollikofen, Bahnhof;Haltestelle;;"<ul style=""padding-left: 15px;""><li>36 Münchenbuchsee, Hüslimoos</li></ul>";8571392;1205544.501;2601793.934
1041;Zollikofen, Bahnhof;Haltestelle;;"<ul style=""padding-left: 15px;""><li>36 Breitenrain</li></ul>";8571392;1205572.68;2601785.996
1042;Zollikofen, Blindenschule;Haltestelle;;"<ul style=""padding-left: 15px;""><li>106 Zollikofen</li></ul>";8571390;1205611.212;2601236.017
1043;Zollikofen, Blindenschule;Haltestelle;;"<ul style=""padding-left: 15px;""><li>106 Bern Bahnhof</li></ul>";8571390;1205636.48;2601206.979
1044;Zollikofen, Erlachplatz;Haltestelle;;"<ul style=""padding-left: 15px;""><li>34 Unterzollikofen RBS</li></ul>";8589047;1205288.453;2600621.054
1045;Zollikofen, Erlachplatz;Haltestelle;;"<ul style=""padding-left: 15px;""><li>34 Zollikofen, Hirzenfeld</li></ul>";8589047;1205297.728;2600606.16
1046;Zollikofen, Geisshubel;Haltestelle;;"<ul style=""padding-left: 15px;""><li>34 Zollikofen, Hirzenfeld</li></ul>";8589048;1205405.837;2600304.279
1047;Zollikofen, Geisshubel;Haltestelle;;"<ul style=""padding-left: 15px;""><li>34 Unterzollikofen RBS</li></ul>";8589048;1205396.456;2600300.731
1048;Zollikofen, Hirzenfeld;Haltestelle;;"<ul style=""padding-left: 15px;""><li>106 Bern Bahnhof</li></ul>";8508077;1205834.188;2600474.765
1049;Zollikofen, Hirzenfeld;Haltestelle;;"<ul style=""padding-left: 15px;""><li>34 Unterzollikofen RBS</li><li>34 Zollikofen, Hirzenfeld</li></ul>";8508077;1205761.162;2600426.084
1050;Zollikofen, Hirzenfeld;Haltestelle;;"<ul style=""padding-left: 15px;""><li>106 Zollikofen</li></ul>";8508077;1205832.072;2600410.209
1051;Zollikofen, Kreuz;Haltestelle;;"<ul style=""padding-left: 15px;""><li>36 Münchenbuchsee, Hüslimoos</li></ul>";8589049;1205081.354;2601557.92
1052;Zollikofen, Kreuz;Haltestelle;;"<ul style=""padding-left: 15px;""><li>34 Zollikofen, Hirzenfeld</li></ul>";8589049;1205160.201;2601546.753
1053;Zollikofen, Kreuz;Haltestelle;;"<ul style=""padding-left: 15px;""><li>36 Breitenrain</li></ul>";8589049;1205157.291;2601586.493
1054;Zollikofen, Lüftern;Haltestelle;;"<ul style=""padding-left: 15px;""><li>34 Unterzollikofen RBS</li></ul>";8589046;1204708.685;2601228.549
1055;Zollikofen, Lüftern;Haltestelle;;"<ul style=""padding-left: 15px;""><li>34 Zollikofen, Hirzenfeld</li></ul>";8589046;1204730.899;2601213.446
1056;Zollikofen, Meielen Süd;Haltestelle;;"<ul style=""padding-left: 15px;""><li>41 Zollikofen</li></ul>";8595600;1204788.244;2601959.279
1057;Zollikofen, Meielen Süd;Haltestelle;;"<ul style=""padding-left: 15px;""><li>41 Breitenrain</li></ul>";8595600;1204787.782;2601952.114
1058;Zollikofen, Rütti-Hochschule;Haltestelle;;"<ul style=""padding-left: 15px;""><li>41 Breitenrain</li></ul>";8595605;1204429.007;2602206.697
1059;Zollikofen, Rütti-Hochschule;Haltestelle;;"<ul style=""padding-left: 15px;""><li>41 Zollikofen</li></ul>";8595605;1204455.9;2602197.087
1060;Zollikofen, Schäferei;Haltestelle;;"<ul style=""padding-left: 15px;""><li>106 Zollikofen</li></ul>";8571389;1205711.753;2600895.375
1061;Zollikofen, Schäferei;Haltestelle;;"<ul style=""padding-left: 15px;""><li>106 Bern Bahnhof</li></ul>";8571389;1205725.114;2600875.598
1062;Zollikofen, Schulhaus Ost;Haltestelle;;"<ul style=""padding-left: 15px;""><li>34 Zollikofen, Hirzenfeld</li></ul>";8589050;1205246.189;2601012.467
1063;Zollikofen, Schulhaus West;Haltestelle;;"<ul style=""padding-left: 15px;""><li>34 Unterzollikofen RBS</li></ul>";8589051;1205200.943;2600986.833
1064;Zollikofen, Schulhaus West;Haltestelle;;"<ul style=""padding-left: 15px;""><li>34 Zollikofen, Hirzenfeld</li></ul>";8589051;1205207.309;2600993.603
1065;Zollikofen, Webergutstrasse;Haltestelle;;"<ul style=""padding-left: 15px;""><li>106 Zollikofen</li></ul>";8571387;1205816.665;2600155.067
1066;Zollikofen, Webergutstrasse;Haltestelle;;"<ul style=""padding-left: 15px;""><li>106 Bern Bahnhof</li></ul>";8571387;1205834.128;2600183.773
1067;Zollikofen, Wydacker;Haltestelle;;"<ul style=""padding-left: 15px;""><li>106 Zollikofen</li></ul>";8571391;1205508.025;2601513.029
1068;Zollikofen, Wydacker;Haltestelle;;"<ul style=""padding-left: 15px;""><li>106 Bern Bahnhof</li></ul>";8571391;1205542.421;2601451.845
1069;Zulligerstrasse;Haltestelle;;"<ul style=""padding-left: 15px;""><li>43 Kappelisacker</li><li>48 Bolligen Bahnhof</li></ul>";8589035;1203195.828;2603440.319
1070;Zytglogge;Haltestelle;C;"<ul style=""padding-left: 15px;""><li>12 Holligen</li></ul>";8507110;1199660.826;2600760.027
1071;Zytglogge;Haltestelle;A;"<ul style=""padding-left: 15px;""><li>10 Köniz Schliern</li><li>9 Wabern</li></ul>";8507110;1199696.021;2600675.037
1072;Zytglogge;Haltestelle;E;"<ul style=""padding-left: 15px;""><li>6 Fischermätteli</li><li>7 Bümpliz</li><li>8 Brünnen Westside Bahnhof</li></ul>";8507110;1199622.711;2600677.566
1073;Zytglogge;Haltestelle;B;"<ul style=""padding-left: 15px;""><li>10 Ostermundigen Rüti</li><li>9 Wankdorf Bahnhof</li></ul>";8507110;1199704.644;2600685.847
1074;Zytglogge;Haltestelle;H;"<ul style=""padding-left: 15px;""><li>19 Blinzern</li></ul>";8507110;1199586.057;2600632.078
1075;Zytglogge;Haltestelle;G;"<ul style=""padding-left: 15px;""><li>19 Elfenau</li></ul>";8507110;1199518.527;2600678.077
1076;Zytglogge;Haltestelle;D;"<ul style=""padding-left: 15px;""><li>12 Zentrum Paul Klee</li><li>30 Bern Bahnhof</li></ul>";8507110;1199648.571;2600748.271
1077;Zytglogge;Haltestelle;F;"<ul style=""padding-left: 15px;""><li>6 Worb Dorf</li><li>8 Saali</li></ul>";8507110;1199551.57;2600696.62
942;Wabern Lindenweg;Haltestelle;;"<ul style=""padding-left: 15px;""><li>29 Niederwangen Bahnhof</li><li>29 Wabern Lindenweg</li></ul>";8590087;1197057.987;2601814.072
